cursor_1,cursor_2,cursor_3,cursor_4,cursor_5,cursor_6,cursor_7,cursor_8,cursor_9,cursor_10,cursor_11,cursor_12,cursor_13,cursor_14,cursor_15,cursor_16,cursor_17,cursor_18,cursor_19,cursor_20,cursor_21,cursor_22,cursor_23,cursor_24,cursor_25,cursor_26,cursor_27,cursor_28,cursor_29,cursor_30,cursor_31,cursor_32,cursor_33,cursor_34,cursor_35,colour_1,colour_2,colour_3,colour_4,colour_5,colour_6,colour_7,colour_8,colour_9,colour_10,colour_11,colour_12,colour_13,colour_14,colour_15,colour_16,colour_17,colour_18,colour_19,colour_20,colour_21,colour_22,colour_23,colour_24,colour_25,colour_26,colour_27,colour_28,colour_29,colour_30,colour_31,colour_32,colour_33,colour_34,colour_35,target_1,target_2,target_3,target_4,target_5,target_6,target_7,target_8,target_9,target_10,target_11,target_12,target_13,target_14,target_15,target_16,target_17,target_18,target_19,target_20,target_21,target_22,target_23,target_24,target_25,target_26,target_27,target_28,target_29,target_30,target_31,target_32,target_33,target_34,target_35
0,0.0564900828521215,0.143578960582476,NaN,-0.00496903506569591,0.0154301615197925,-0.00496903506569591,0.0308603230395849,0,0,0,0,-0.00496903506569591,0,0.00523056322704829,-0.00496903506569591,0.0206607247468408,0,0.00523056322704829,0,0,0.0206607247468408,0.0206607247468408,0.0101995982927442,0,0,0.00523056322704829,0.00523056322704829,0,0,0.0358293581052808,0,0.0358293581052808,0.0564900828521215,0.071920244371914,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.200498857204532,0.200498857204532,0.200498857204532,0.200498857204532,0.200498857204532,0.200498857204532,0.200498857204532,0.200498857204532,0.200498857204532,0.200498857204532,0.200498857204532,0.200498857204532,0.200498857204532,0.200498857204532,0.200498857204532,0.200498857204532,0.200498857204532,0.200498857204532,0.200498857204532,0.200498857204532,0.200498857204532,0.200498857204532,0.200498857204532,0.200498857204532,0.200498857204532,0.200498857204532,0.200498857204532,0.200498857204532,0.200498857204532,0.200498857204532,0.200498857204532,0.200498857204532,0.200498857204532,0.200498857204532,0.200498857204532
0,0.0666896811448657,0.143578960582476,NaN,-0.00496903506569591,0.0154301615197925,-0.0101995982927442,0.0308603230395849,0,0,0,0,-0.00496903506569591,0,0.00523056322704829,-0.00496903506569591,0.0206607247468408,0,0.0101995982927442,0,0,0.0206607247468408,0.0206607247468408,0.0101995982927442,0,0.00523056322704829,0.00523056322704829,0.00523056322704829,0,0,0.0358293581052808,0,0.0358293581052808,0.0564900828521215,0.071920244371914,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.236668729998972,0.236668729998972,0.236668729998972,0.236668729998972,0.236668729998972,0.236668729998972,0.236668729998972,0.236668729998972,0.236668729998972,0.236668729998972,0.236668729998972,0.236668729998972,0.236668729998972,0.236668729998972,0.236668729998972,0.236668729998972,0.236668729998972,0.236668729998972,0.236668729998972,0.236668729998972,0.236668729998972,0.236668729998972,0.236668729998972,0.236668729998972,0.236668729998972,0.236668729998972,0.236668729998972,0.236668729998972,0.236668729998972,0.236668729998972,0.236668729998972,0.236668729998972,0.236668729998972,0.236668729998972,0.236668729998972
0,0.0821198426646582,0.143578960582476,NaN,-0.00496903506569591,0.0154301615197925,-0.00496903506569591,0.0308603230395849,0,0,0,0,-0.00496903506569591,0,0.00523056322704829,-0.00496903506569591,0.0206607247468408,0,0.00523056322704829,0,0,0.0206607247468408,0.0206607247468408,0.0101995982927442,0,0,0.00523056322704829,0.00523056322704829,0,0,0.0358293581052808,0,0.0358293581052808,0.0564900828521215,0.0666896811448657,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.274102559167957,0.274102559167957,0.274102559167957,0.274102559167957,0.274102559167957,0.274102559167957,0.274102559167957,0.274102559167957,0.274102559167957,0.274102559167957,0.274102559167957,0.274102559167957,0.274102559167957,0.274102559167957,0.274102559167957,0.274102559167957,0.274102559167957,0.274102559167957,0.274102559167957,0.274102559167957,0.274102559167957,0.274102559167957,0.274102559167957,0.274102559167957,0.274102559167957,0.274102559167957,0.274102559167957,0.274102559167957,0.274102559167957,0.274102559167957,0.274102559167957,0.274102559167957,0.274102559167957,0.274102559167957,0.274102559167957
0,0.0975500041844506,0.143578960582476,NaN,-0.00496903506569591,0.0154301615197925,-0.00496903506569591,0.0308603230395849,0,0,0,0,-0.00496903506569591,0,0.00523056322704829,0,0.0206607247468408,0,0.00523056322704829,0,0,0.0206607247468408,0.0206607247468408,0.0101995982927442,0,0,0.00523056322704829,0.00523056322704829,0,0,0.0358293581052808,0,0.0358293581052808,0.0564900828521215,0.071920244371914,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.312304059897333,0.312304059897333,0.312304059897333,0.312304059897333,0.312304059897333,0.312304059897333,0.312304059897333,0.312304059897333,0.312304059897333,0.312304059897333,0.312304059897333,0.312304059897333,0.312304059897333,0.312304059897333,0.312304059897333,0.312304059897333,0.312304059897333,0.312304059897333,0.312304059897333,0.312304059897333,0.312304059897333,0.312304059897333,0.312304059897333,0.312304059897333,0.312304059897333,0.312304059897333,0.312304059897333,0.312304059897333,0.312304059897333,0.312304059897333,0.312304059897333,0.312304059897333,0.312304059897333,0.312304059897333,0.312304059897333
0,0.13860992551678,0.159009122102268,NaN,-0.00496903506569591,0.0206607247468408,-0.00496903506569591,0.0358293581052808,0,0,0,0,-0.00496903506569591,0,0.00523056322704829,0.0768892794376099,0.0206607247468408,0,0.00523056322704829,0,0,0.0206607247468408,0.0206607247468408,0.0101995982927442,0,0,0.00523056322704829,0.00523056322704829,0,0,0.0358293581052808,0,0.0358293581052808,0.0617206460791698,0.0666896811448657,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.350772837097175,0.350772837097175,0.350772837097175,0.350772837097175,0.350772837097175,0.350772837097175,0.350772837097175,0.350772837097175,0.350772837097175,0.350772837097175,0.350772837097175,0.350772837097175,0.350772837097175,0.350772837097175,0.350772837097175,0.350772837097175,0.350772837097175,0.350772837097175,0.350772837097175,0.350772837097175,0.350772837097175,0.350772837097175,0.350772837097175,0.350772837097175,0.350772837097175,0.350772837097175,0.350772837097175,0.350772837097175,0.350772837097175,0.350772837097175,0.350772837097175,0.350772837097175,0.350772837097175,0.350772837097175,0.350772837097175
0,0.184638881914805,0.184638881914805,NaN,-0.00496903506569591,0.0564900828521215,-0.0101995982927442,0.0512595196250732,0,0,0,0,-0.00496903506569591,0,0.00523056322704829,0.123179763996987,0.0206607247468408,0.0256297598125366,0.00523056322704829,0,0,0.0206607247468408,0.0206607247468408,0.0101995982927442,0,0.00523056322704829,0.0206607247468408,0.00523056322704829,0,0,0.0358293581052808,0,0.0358293581052808,0.0821198426646582,0.0666896811448657,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.389012076220384,0.389012076220384,0.389012076220384,0.389012076220384,0.389012076220384,0.389012076220384,0.389012076220384,0.389012076220384,0.389012076220384,0.389012076220384,0.389012076220384,0.389012076220384,0.389012076220384,0.389012076220384,0.389012076220384,0.389012076220384,0.389012076220384,0.389012076220384,0.389012076220384,0.389012076220384,0.389012076220384,0.389012076220384,0.389012076220384,0.389012076220384,0.389012076220384,0.389012076220384,0.389012076220384,0.389012076220384,0.389012076220384,0.389012076220384,0.389012076220384,0.389012076220384,0.389012076220384,0.389012076220384,0.389012076220384
0,0.184638881914805,0.184638881914805,NaN,-0.00496903506569591,0.0873504058917065,0.0101995982927442,0.0821198426646582,0,0,0.0256297598125366,0,0.0256297598125366,0,0.00523056322704829,0.184638881914805,0.0462904845593773,0.0768892794376099,0.0101995982927442,0.071920244371914,0,0.0206607247468408,0.0206607247468408,0.0101995982927442,0,0,0.0975500041844506,0.00523056322704829,0,0,0.0358293581052808,0.00523056322704829,0.0358293581052808,0.128148799062683,0.0666896811448657,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.42653611027948,0.42653611027948,0.42653611027948,0.42653611027948,0.42653611027948,0.42653611027948,0.42653611027948,0.42653611027948,0.42653611027948,0.42653611027948,0.42653611027948,0.42653611027948,0.42653611027948,0.42653611027948,0.42653611027948,0.42653611027948,0.42653611027948,0.42653611027948,0.42653611027948,0.42653611027948,0.42653611027948,0.42653611027948,0.42653611027948,0.42653611027948,0.42653611027948,0.42653611027948,0.42653611027948,0.42653611027948,0.42653611027948,0.42653611027948,0.42653611027948,0.42653611027948,0.42653611027948,0.42653611027948,0.42653611027948
0,0.210268641727341,0.205038078500293,NaN,-0.00496903506569591,0.123179763996987,0.071920244371914,0.117949200769939,0,0,0.0873504058917065,0.00523056322704829,0.0975500041844506,0,0.0975500041844506,0.210268641727341,0.123179763996987,0.143578960582476,0.0564900828521215,0.184638881914805,0,0.0206607247468408,0.0206607247468408,0.0101995982927442,0,0,0.184638881914805,0.00523056322704829,0,0.0256297598125366,0.041059921332329,0,0.041059921332329,0.184638881914805,0.0666896811448657,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.462877737137801,0.462877737137801,0.462877737137801,0.462877737137801,0.462877737137801,0.462877737137801,0.462877737137801,0.462877737137801,0.462877737137801,0.462877737137801,0.462877737137801,0.462877737137801,0.462877737137801,0.462877737137801,0.462877737137801,0.462877737137801,0.462877737137801,0.462877737137801,0.462877737137801,0.462877737137801,0.462877737137801,0.462877737137801,0.462877737137801,0.462877737137801,0.462877737137801,0.462877737137801,0.462877737137801,0.462877737137801,0.462877737137801,0.462877737137801,0.462877737137801,0.462877737137801,0.462877737137801,0.462877737137801,0.462877737137801
0,0.235898401539878,0.23066783831283,NaN,0.00523056322704829,0.184638881914805,0.128148799062683,0.17443928362206,0,0,0.143578960582476,0.071920244371914,0.184638881914805,0.0206607247468408,0.184638881914805,0.220468240020085,0.205038078500293,0.200069043434597,0.128148799062683,0.235898401539878,0.0358293581052808,0.0206607247468408,0.0206607247468408,0.0666896811448657,0,0.00523056322704829,0.220468240020085,0.00523056322704829,0,0.0923194409574023,0.071920244371914,0,0.041059921332329,0.220468240020085,0.0666896811448657,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.497595166236793,0.497595166236793,0.497595166236793,0.497595166236793,0.497595166236793,0.497595166236793,0.497595166236793,0.497595166236793,0.497595166236793,0.497595166236793,0.497595166236793,0.497595166236793,0.497595166236793,0.497595166236793,0.497595166236793,0.497595166236793,0.497595166236793,0.497595166236793,0.497595166236793,0.497595166236793,0.497595166236793,0.497595166236793,0.497595166236793,0.497595166236793,0.497595166236793,0.497595166236793,0.497595166236793,0.497595166236793,0.497595166236793,0.497595166236793,0.497595166236793,0.497595166236793,0.497595166236793,0.497595166236793,0.497595166236793
0,0.266758724579463,0.266758724579463,NaN,0.0462904845593773,0.210268641727341,0.184638881914805,0.189869445141853,0.0564900828521215,0,0.194838480207549,0.117949200769939,0.210268641727341,0.123179763996987,0.235898401539878,0.235898401539878,0.25132856305967,0.246097999832622,0.194838480207549,0.312787680977488,0.0923194409574023,0.0206607247468408,0.0206607247468408,0.184638881914805,0,0.00523056322704829,0.25132856305967,0.00523056322704829,0,0.184638881914805,0.102519039250146,0.00523056322704829,0.0462904845593773,0.271727759645159,0.0666896811448657,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0.530278481122551,0.530278481122551,0.530278481122551,0.530278481122551,0.530278481122551,0.530278481122551,0.530278481122551,0.530278481122551,0.530278481122551,0.530278481122551,0.530278481122551,0.530278481122551,0.530278481122551,0.530278481122551,0.530278481122551,0.530278481122551,0.530278481122551,0.530278481122551,0.530278481122551,0.530278481122551,0.530278481122551,0.530278481122551,0.530278481122551,0.530278481122551,0.530278481122551,0.530278481122551,0.530278481122551,0.530278481122551,0.530278481122551,0.530278481122551,0.530278481122551,0.530278481122551,0.530278481122551,0.530278481122551,0.530278481122551
0,0.282188886099255,0.287157921164951,NaN,0.0768892794376099,0.246097999832622,0.21549920495439,0.21549920495439,0.123179763996987,0,0.225698803247134,0.184638881914805,0.256559126286719,0.184638881914805,0.271727759645159,0.271727759645159,0.282188886099255,0.282188886099255,0.246097999832622,0.384707925349402,0.184638881914805,0.0206607247468408,0.0206607247468408,0.220468240020085,0,0.0512595196250732,0.271727759645159,0.0308603230395849,0,0.210268641727341,0.184638881914805,0.0873504058917065,0.0512595196250732,0.297357519457695,0.0666896811448657,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0.560555513313092,0.560555513313092,0.560555513313092,0.560555513313092,0.560555513313092,0.560555513313092,0.560555513313092,0.560555513313092,0.560555513313092,0.560555513313092,0.560555513313092,0.560555513313092,0.560555513313092,0.560555513313092,0.560555513313092,0.560555513313092,0.560555513313092,0.560555513313092,0.560555513313092,0.560555513313092,0.560555513313092,0.560555513313092,0.560555513313092,0.560555513313092,0.560555513313092,0.560555513313092,0.560555513313092,0.560555513313092,0.560555513313092,0.560555513313092,0.560555513313092,0.560555513313092,0.560555513313092,0.560555513313092,0.560555513313092
0,0.307818645911792,0.32821784249728,NaN,0.123179763996987,0.276958322872207,0.246097999832622,0.241128964766926,0.194838480207549,0,0.266758724579463,0.220468240020085,0.276958322872207,0.235898401539878,0.318018244204536,0.307818645911792,0.312787680977488,0.348617039082768,0.287157921164951,0.471796803079756,0.235898401539878,0.0512595196250732,0.0206607247468408,0.282188886099255,0,0.102519039250146,0.307818645911792,0.0923194409574023,0,0.256559126286719,0.246097999832622,0.15377855887522,0.0564900828521215,0.348617039082768,0.071920244371914,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0.588097034027897,0.588097034027897,0.588097034027897,0.588097034027897,0.588097034027897,0.588097034027897,0.588097034027897,0.588097034027897,0.588097034027897,0.588097034027897,0.588097034027897,0.588097034027897,0.588097034027897,0.588097034027897,0.588097034027897,0.588097034027897,0.588097034027897,0.588097034027897,0.588097034027897,0.588097034027897,0.588097034027897,0.588097034027897,0.588097034027897,0.588097034027897,0.588097034027897,0.588097034027897,0.588097034027897,0.588097034027897,0.588097034027897,0.588097034027897,0.588097034027897,0.588097034027897,0.588097034027897,0.588097034027897,0.588097034027897
